,id,title,authors,venue,year
2085,872774,ViST: a dynamic index method for querying XML data by tree structures,"Haixun Wang, Sanghyun Park, Wei Fan, Philip S. Yu",International Conference on Management of Data,2003
2086,872775,XPRESS: a queriable compression for XML data,"Jun-Ki Min, Myung-Jae Park, Chin-Wan Chung",International Conference on Management of Data,2003
2087,872776,D(k)-index: an adaptive structural summary for graph-structured data,"Qun Chen, Andrew Lim, Kian Win Ong",International Conference on Management of Data,2003
2088,872777,Containment join size estimation: models and methods,"Wei Wang, Haifeng Jiang, Hongjun Lu, Jeffrey Xu Yu",International Conference on Management of Data,2003
2089,872778,Efficient processing of joins on set-valued attributes,Nikos Mamoulis,International Conference on Management of Data,2003
2090,872779,"Temporal coalescing with now granularity, and incomplete information",Curtis E. Dyreson,International Conference on Management of Data,2003
2091,872780,Warping indexes with envelope transforms for query by humming,"Yunyue Zhu, Dennis Shasha",International Conference on Management of Data,2003
2092,872782,Rondo: a programming platform for generic model management,"Sergey Melnik, Erhard Rahm, Philip A. Bernstein",International Conference on Management of Data,2003
2093,872783,On schema matching with opaque column names and data values,"Jaewoo Kang, Jeffrey F. Naughton",International Conference on Management of Data,2003
2094,872784,Statistical schema matching across web query interfaces,"Bin He, Kevin Chen-Chuan Chang",International Conference on Management of Data,2003
2095,872786,Extended wavelets for multiple measures,"Antonios Deligiannakis, Nick Roussopoulos",International Conference on Management of Data,2003
2096,767138,An Internet-based negotiation server for e-commerce,"Stanley Y.W. Su, Chunbo Huang, Joachim Hammer, Yihua Huang, Haifei Li, Liu Wang, Youzhong Liu, Charnyote Pluempitiwiriyawej, Minsoo Lee, Herman Lam",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2097,767137,ObjectGlobe: Ubiquitous query processing on the Internet,"R. Braumandl, M. Keidl, A. Kemper, D. Kossmann, A. Kreutz, S. Seltzsam, K. Stocker",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2098,767136,Active rules for XML: A new paradigm for E-services,"Angela Bonifati, Stefano Ceri, Stefano Paraboschi",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2099,767135,Integrating and customizing heterogeneous e-commerce applications,"Anat Eyal, Tova Milo",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2100,767143,PicoDBMS: Scaling down database techniques for the smartcard,"Philippe Pucheral, Luc Bouganim, Patrick Valduriez, Christophe Bobineau",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2101,767142,Guest editorial,"Amr El Abbadi, Gunter Schlageter, Kyu-Young Whang",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2102,767140,An architecture to support scalable online personalization on the Web,"Anindya Datta, Kaushik Dutta, Debra VanderMeer, Krithi Ramamritham, Shamkant B. Navathe",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2103,767139,XML-enabled workflow management for e-services across heterogeneous platforms,"German Shegalov, Michael Gillmann, Gerhard Weikum",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2104,767147,Approximate query processing using wavelets,"Kaushik Chakrabarti, Minos Garofalakis, Rajeev Rastogi, Kyuseok Shim",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2105,767146,MiniCon: A scalable algorithm for answering queries using views,"Rachel Pottinger, Alon Halevy",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2106,767145,Approximate query mapping: Accounting for translation closeness,"Kevin Chen-Chuan Chang, H&#233;ctor Garc&#237;a-Molina",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2107,767144,Efficiently publishing relational data as XML documents,"Jayavel Shanmugasundaram, Eugene Shekita, Rimon Barr, Michael Carey, Bruce Lindsay, Hamid Pirahesh, Berthold Reinwald",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2108,767152,Monotonic complements for independent data warehouses,"D. Laurent, J. Lechtenb&#246;rger, N. Spyratos, G. Vossen",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2109,767151,Answering queries using views: A survey,Alon Y. Halevy,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2110,767150,Semantic integrity support in SQL:1999 and commercial (object-)relational database management systems,"Can T&#252;rker, Michael Gertz",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2111,767148,User-cognizant multidimensional analysis,Sunita Sarawagi,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2112,775453,New partnership with ACM and update on the journal,M. Tamer &#214;zsu,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003
2113,775454,Complex relationships and knowledge discovery support in the InfoQuilt system,"A. Sheth, S. Thacker, S. Patel",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003
2114,767153,Global transaction support for workflow management systems: from formal specification to practical implementation,"Paul Grefen, Jochem Vonk, Peter Apers",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2115,767154,A survey of approaches to automatic schema matching,"Erhard Rahm, Philip A. Bernstein",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2001
2116,775457,Business-to-business interactions: issues and enabling technologies,"B. Medjahed, B. Benatallah, A. Bouguettaya, A. H. H. Ngu, A. K. Elmagarmid",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003
2117,776986,Issues in data stream management,"Lukasz Golab, M. Tamer &#214;zsu",ACM SIGMOD Record ,2003
2118,775455,A Bayesian decision model for cost optimal record matching,"V. S. Verykios, G. V. Moustakides, M. G. Elfeky",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003
2119,775456,Lineage tracing for general data warehouse transformations,"Y. Cui, J. Widom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,2003
2120,776989,An approach to confidence based page ranking for user oriented Web search,"Debajyoti Mukhopadhyay, Debasis Giri, Sanasam Ranbir Singh",ACM SIGMOD Record ,2003
2121,776990,Modelling temporal thematic map contents,"Alberto d'Onofrio, Elaheh Pourabbas",ACM SIGMOD Record ,2003
2122,776987,Closing the key loophole in MLS databases,"Nenad Jukic, Svetlozar Nestorov, Susan Vrbsky",ACM SIGMOD Record ,2003
2123,776988,XPath processing in a nutshell,"Georg Gottlob, Christoph Koch, Reinhard Pichler",ACM SIGMOD Record ,2003
2124,776993,Book reviews,Karl Aberer,ACM SIGMOD Record ,2003
2125,776994,Book review column,Karl Aberer,ACM SIGMOD Record ,2003
2126,776991,Research issues for data communication in mobile ad-hoc network database systems,"Leslie D. Fife, Le Gruenwald",ACM SIGMOD Record ,2003
2127,776992,Towards a database body of knowledge: a study from Spain,"Coral Calero, Mario Piattini, Francisco Ruiz",ACM SIGMOD Record ,2003
2128,959075,Database principles,,ACM SIGMOD Record ,2003
2129,959077,Book reviews,,ACM SIGMOD Record ,2003
2130,959082,Reports,,ACM SIGMOD Record ,2003
2131,945726,Special topic section on peer to peer data management,,ACM SIGMOD Record ,2003
2132,945738,Standards,,ACM SIGMOD Record ,2003
2133,945740,Book reviews,,ACM SIGMOD Record ,2003
2134,959063,Special section on sensor network technology and sensor data managment,,ACM SIGMOD Record ,2003
2135,758372,Objectivity Industrial Exhibit, Objectivity,Very Large Data Bases,1998
2136,758376,Author Index,,Very Large Data Bases,2000
2137,776995,Fundamentals of data warehouses: 2nd revised and extended edition,Vernon Hoffner,ACM SIGMOD Record ,2003
2138,776997,Information rules,Dale A. Stirling,ACM SIGMOD Record ,2003
2139,671674,"Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword",,Very Large Data Bases,2000
2140,671691,Media360 Workflow-Implementing a Workflow Engine Inside a Database,Carsten Blecken,Very Large Data Bases,2000
2141,671348,Microsoft English Query 7.5: Automatic Extraction of Semantics from Relational Databases and OLAP Cubes,Adam Blum,Very Large Data Bases,1999
2142,671490,In Cyber Space No One can Hear You Scream,Chris Pound,Very Large Data Bases,1999
2143,671162,MapInfo SpatialWare: A Spatial Information Server for RDBMS,Chebel Mina,Very Large Data Bases,1998
2144,671174,Oracle Industrial Exhibit,Amy Pogue,Very Large Data Bases,1998
2145,615225,Special issue on persistent object systems,,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
2146,671032,DMS: A Parallel Data Mining Server,Felicity George,Very Large Data Bases,1998
2147,603883,Surveys,Jos&#233; Blakeley,ACM SIGMOD Record ,2001
2148,604281,Systems and prototypes,,ACM SIGMOD Record ,2001
2149,565136,Surveys,Jos&#233; Blakeley,ACM SIGMOD Record ,2002
2150,603868,Special section on advanced XML data processing,,ACM SIGMOD Record ,2001
2151,959086,Information integration on the Web: a view from AI and databases (report on IIWeb-03),"Subbarao Kambhampati, Craig A. Knoblock",ACM SIGMOD Record ,2003
2152,959087,Research in database engineering at the University of Namur,Jean-Luc Hainaut,ACM SIGMOD Record ,2003
2153,959084,Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003),Paolo Giorgini,ACM SIGMOD Record ,2003
2154,959085,Report on FQAS 2002: fifth international conference on flexible query answering systems,"Amihai Motro, Troels Andreasen",ACM SIGMOD Record ,2003
2155,756664,Large Databases for Remote Sensing and GIS,A. R. Dasgupta,Very Large Data Bases,1996
2156,673647,Innovation in Database Management: Computer Science vs. Engineering,Kenneth R. Jacobs,Very Large Data Bases,1997
2157,673473,Using Referential Integrity To Easily Define Consistent Subset Replicas,Brad Hammond,Very Large Data Bases,1996
2158,673335,DISNIC-PLAN: A NICNET Based Distributed Database for Micro-level Planning in India,M. Moni,Very Large Data Bases,1996
2159,673327,Very Large Databases in a Commercial Application Environment,Karl-Heinz Hess,Very Large Data Bases,1996
2160,673322,The XPS Approach to Loading and Unloading Terabyte Databases,Sanket Atal,Very Large Data Bases,1996
2161,673310,"Very Large Databases: How Large, How Different?",David Vaskevitch,Very Large Data Bases,1995
2162,673162,Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,Hannes Spintzik,Very Large Data Bases,1995
2163,672359,The Semantic Web Paving the Way to the Knowledge Society,Pierre-Paul Sondag,Very Large Data Bases,2001
2164,672214,The Long-Term Preservation of Authentic Electronic Records,Luciana Duranti,Very Large Data Bases,2001
2165,672196,French government activity in the conservation of data and electronic documents,Serge Novaretti,Very Large Data Bases,2001
2166,672184,Italian Electronic Identity Card - principle and architecture,Mario Gentili,Very Large Data Bases,2001
2167,672038,"Ambient Intelligence with the Ubiquitous Network, the Embedded Computer Devices and the Hidden Databases (abstract)",Egbert-Jan Sol,Very Large Data Bases,2001
2168,672037,Scientific OLAP for the Biotech Domain,Nam Huyn,Very Large Data Bases,2001
2169,672031,Discovering Web Services: An Overview,Vadim Draluk,Very Large Data Bases,2001
2170,671856,The Zero Latency Enterprise,Dave Liles,Very Large Data Bases,2000
2171,958944,Efficient dynamic mining of constrained frequent sets,"Laks V. S. Lakshmanan, Carson Kai-Sang Leung, Raymond T. Ng",ACM Transactions on Database Systems (TODS) ,2003
2172,958945,Effective page refresh policies for Web crawlers,"Junghoo Cho, Hector Garcia-Molina",ACM Transactions on Database Systems (TODS) ,2003
2173,958946,Preference formulas in relational queries,Jan Chomicki,ACM Transactions on Database Systems (TODS) ,2003
2174,958947,Path sharing and predicate evaluation for high-performance XML filtering,"Yanlei Diao, Mehmet Altinel, Michael J. Franklin, Hao Zhang, Peter Fischer",ACM Transactions on Database Systems (TODS) ,2003
